GeneID,bsf,pcf
Tb927.10.7610,5.58,5.65
Tb11.02.5360,5,6.23
Tb11.02.5360b,5,6.23
Tb927.11.10740,6.02,5.22
Tb927.4.670,5.81,5.43
Tb927.11.5360,5.39,5.85
Tb927.9.9420,5.06,6.18
Tb927.10.2260,5.92,5.32
Tb927.10.7940,5.84,5.4
Tb927.2.3990,5.79,5.45
Tb10.v4.0044,5.78,5.46
Tb927.10.4320,5.78,5.46
Tb927.5.840,5.7,5.54
Tb927.5.300b,5.67,5.57
Tb11.v5.0215,5.67,5.57
Tb927.5.300,5.67,5.57
Tb927.10.9780,5.61,5.63
Tb927.9.10550,5.57,5.67
Tb927.4.2210,5.51,5.73
Tb927.9.14410,5.46,5.78
Tb927.7.4270,5.08,6.16
Tb927.10.2800,5.05,6.19
Tb927.10.14170,7.35,3.9
Tb927.7.270,6.46,4.79
Tb927.10.4990,5.9,5.35
Tb927.7.2320,5.9,5.35
Tb927.10.12470,5.84,5.41
Tb927.9.1770,5.77,5.48
Tb927.3.2410,5.74,5.51
Tb927.11.12830,5.73,5.52
Tb927.3.4560,5.71,5.54
Tb927.11.5170,5.67,5.58
Tb927.11.8700,5.66,5.59
Tb927.3.2660,5.47,5.78
Tb927.7.1550,5.46,5.79
Tb927.9.2270,5.43,5.82
Tb927.6.3820,5.99,5.27
Tb927.9.9960,5.85,5.41
Tb927.7.3820,5.77,5.49
Tb927.4.1970,5.67,5.59
Tb11.v5.0623,5.64,5.62
Tb927.10.2510,5.64,5.62
Tb927.6.1610,5.62,5.64
Tb927.11.8350,5.9,5.36
Tb927.9.2075,5.86,5.4
Tb927.8.2850,5.73,5.53
Tb927.7.6800,5.19,6.07
Tb927.10.6190,4.82,6.44
Tb927.7.4380,5.94,5.33
Tb927.2.3620,5.89,5.38
Tb927.10.6320,5.82,5.45
Tb11.v5.0274,5.82,5.45
Tb927.9.12800,5.78,5.49
Tb927.4.4550,5.76,5.51
Tb927.8.5650,5.68,5.59
Tb927.11.4280,5.66,5.61
Tb927.10.11990,5.62,5.65
Tb927.8.6280,5.59,5.68
Tb927.10.12740,5.57,5.7
Tb927.10.6690,5.53,5.74
Tb927.11.14980,5.23,6.04
Tb927.11.11850,6.27,5.01
Tb927.9.9580,5.72,5.56
Tb927.3.2820,5.72,5.56
Tb927.10.13850,5.6,5.68
Tb927.9.6010,5.87,5.41
Tb927.10.2300,5.78,5.5
Tb927.6.1750,5.65,5.63
Tb927.9.13540,5.55,5.73
Tb11.v5.0305,5.44,5.84
Tb927.10.15950,5.44,5.84
Tb927.6.1680,5.41,5.87
Tb927.5.980,5.17,6.11
Tb927.4.730,6.08,5.21
Tb927.8.5490,5.98,5.31
Tb927.6.4960,5.92,5.37
Tb927.10.6160,5.9,5.39
Tb927.11.9290,5.78,5.51
Tb927.10.3590,5.6,5.69
Tb927.10.14860,5.38,5.91
Tb927.5.1680,6.18,5.12
Tb927.10.6980,6.15,5.15
Tb927.11.6540,6.01,5.29
Tb927.10.6220,5.94,5.36
Tb927.6.740,5.85,5.45
Tb927.11.3910,5.78,5.52
Tb927.11.13060,5.74,5.56
Tb927.3.4950,5.47,5.83
Tb927.8.5710,5.89,5.42
Tb927.11.5590,5.81,5.5
Tb927.2.5950,5.81,5.5
Tb927.1.3910,5.71,5.6
Tb927.1.4400,5.63,5.68
Tb927.10.2750,5.7,5.61
Tb927.11.9970,5.61,5.7
Tb927.11.1360,5.92,5.4
Tb927.5.4060,5.78,5.54
Tb11.v5.0563,5.65,5.67
Tb927.10.13270,5.65,5.67
Tb927.7.590,5.65,5.67
Tb927.9.4660,5.5,5.82
Tb927.11.3090,5.46,5.86
Tb11.v5.0154,6.47,4.86
Tb927.4.2360,6.22,5.11
Tb927.7.2730,5.95,5.38
Tb927.9.9010,5.87,5.46
Tb927.10.15800,5.83,5.5
Tb927.11.7370,5.68,5.65
Tb11.v5.1021,5.67,5.66
Tb927.10.3350,5.67,5.66
Tb927.11.1260,5.46,5.87
Tb927.9.10630,5.35,5.98
Tb927.4.460,5.34,5.99
Tb927.7.4140,5.29,6.04
Tb927.1.690,6.12,5.22
Tb927.11.3480,5.99,5.35
Tb927.11.13700,5.89,5.45
Tb927.9.9200,5.85,5.49
Tb927.9.7690,5.81,5.53
Tb927.7.530,5.74,5.6
Tb927.10.2200,5.71,5.63
Tb927.7.5850,5.7,5.64
Tb927.8.5660,5.64,5.7
Tb927.8.2430,5.55,5.79
Tb927.8.6970,5.21,6.13
Tb927.4.2030,7.64,3.71
Tb927.7.7320,6.34,5.01
Tb927.5.2280,6.08,5.27
Tb927.2.3480,6.02,5.33
Tb927.11.14450,5.85,5.5
Tb927.6.1580,5.75,5.6
Tb927.7.3470,5.43,5.92
Tb927.8.3680,6.2,5.15
Tb927.11.10880,5.57,5.78
Tb927.5.3980,5.53,5.82
Tb927.7.5460,6.39,4.97
Tb927.4.1950,6.28,5.08
Tb927.8.8230,6.2,5.16
Tb927.11.9480,6.01,5.35
Tb927.10.7200,6,5.36
Tb927.6.3070,5.91,5.45
Tb927.8.3980,5.9,5.46
Tb927.11.16860,5.81,5.55
Tb927.7.7400,5.59,5.77
Tb927.10.4550,5.39,5.97
Tb927.4.1310,6.02,5.35
Tb927.7.7190,5.56,5.81
Tb927.4.4820,7.44,3.93
Tb927.4.4860,7.44,3.93
Tb11.v5.0540,7.44,3.93
Tb927.4.3400,6.49,4.88
Tb927.10.6230,6.14,5.23
Tb927.3.4800,6.12,5.25
Tb927.11.15970,6.04,5.33
Tb927.10.8330,5.92,5.45
Tb11.v5.0738,5.9,5.47
Tb927.8.3510,5.9,5.47
Tb927.8.3910,5.9,5.47
Tb927.5.3020,5.88,5.49
Tb927.2.3020,5.86,5.51
Tb927.4.1760,5.8,5.57
Tb927.11.16230,5.79,5.58
Tb927.4.3900,5.74,5.63
Tb927.11.6100,5.63,5.74
Tb11.v5.0727,5.51,5.86
Tb927.10.8590,5.51,5.86
Tb927.11.15850,5.51,5.86
Tb927.10.3430,5.29,6.08
Tb927.11.4330,4.89,6.48
Tb927.3.1290,6.05,5.33
Tb927.9.8240,6.03,5.35
Tb927.11.4030,6.01,5.37
Tb927.10.9900,5.85,5.53
Tb927.9.5490,5.62,5.76
Tb927.11.5270,5.59,5.79
Tb927.10.5920,5.5,5.88
Tb927.11.3580,5.37,6.01
Tb927.11.3920,5.65,5.73
Tb927.3.610,6.29,5.1
Tb927.4.2670,6.18,5.21
Tb927.10.15010,5.92,5.47
Tb927.8.5530,5.72,5.67
Tb927.3.2270,5.69,5.7
Tb927.1.540,5.68,5.71
Tb927.7.7450,5.67,5.72
Tb927.11.4850,5.57,5.82
Tb927.7.7230,5.35,6.04
Tb927.6.4430,4.69,6.7
Tb927.9.7740,5.68,5.72
Tb927.7.910,5.59,5.81
Tb11.v5.0841,5.59,5.81
Tb927.10.7380,5.51,5.89
Tb927.11.6080,5.34,6.06
Tb927.2.5500,4.93,6.47
Tb927.2.5630,4.93,6.47
Tb927.10.960,5.9,5.5
Tb11.v5.0631,5.9,5.5
Tb927.7.6380,5.87,5.53
Tb927.11.10370,5.78,5.62
Tb927.8.4250,5.42,5.98
Tb927.1.4830,7.45,3.96
Tb927.10.15710,6.42,4.99
Tb927.8.1150,6.41,5
Tb927.10.12990,6.24,5.17
Tb927.11.12640,6.1,5.31
Tb11.v5.0326,6.04,5.37
Tb927.3.2680,6.02,5.39
Tb927.11.2330,5.94,5.47
Tb927.4.4060,5.88,5.53
Tb927.1.3030,5.82,5.59
Tb11.v5.0529,5.74,5.67
Tb927.1.1620,5.74,5.67
Tb11.v5.1013,5.68,5.73
Tb927.10.11640,5.68,5.73
Tb927.8.5300,5.64,5.77
Tb927.4.4600,5.59,5.82
Tb927.3.940,5.08,6.33
Tb927.10.13480,6.35,5.07
Tb927.3.3390,6.01,5.41
Tb927.4.1250,5.68,5.74
Tb927.11.12950,5.65,5.77
Tb927.4.2130,5.59,5.83
Tb927.11.2120,5.54,5.88
Tb927.5.1130,4.89,6.53
Tb927.11.1210,5.98,5.44
Tb927.8.2400,5.69,5.73
Tb927.8.4280,7.63,3.8
Tb927.6.4390,6.76,4.67
Tb927.11.10270,6.35,5.08
Tb927.7.4450,5.95,5.48
Tb927.11.1250,5.32,6.11
Tb927.7.5890,5.81,5.63
Tb927.11.6720,5.47,5.97
Tb927.8.1810,5.38,6.06
Tb927.1.3260,6.33,5.11
Tb927.11.16050,5.91,5.53
Tb927.8.3210,5.82,5.62
Tb927.4.4050,5.49,5.95
Tb927.8.4790,6.1,5.35
Tb927.11.13200,6.01,5.44
Tb927.2.2360,5.93,5.52
Tb927.11.9690,5.92,5.53
Tb927.6.4120,5.91,5.54
Tb927.9.4940,5.85,5.6
Tb927.8.4270,5.85,5.6
Tb927.10.2720,5.83,5.62
Tb927.5.4270,5.64,5.81
Tb927.10.8620,5.19,6.26
Tb927.6.2930,6.24,5.22
Tb927.9.12880,6.16,5.3
Tb927.11.970,6.09,5.37
Tb927.10.310,5.99,5.47
Tb927.3.3950,5.91,5.55
Tb927.11.11610,5.78,5.68
Tb927.10.11180,5.74,5.72
Tb927.11.10130,5.7,5.76
Tb927.10.600,5.65,5.81
Tb927.10.8440,7.64,3.83
Tb927.10.8460,7.64,3.83
Tb927.10.8470,7.64,3.83
Tb927.10.8480,7.64,3.83
Tb11.v5.0307,7.64,3.83
Tb11.v5.0308,7.64,3.83
Tb11.v5.0309,7.64,3.83
Tb11.v5.0330,7.64,3.83
Tb927.4.5110,5.85,5.62
Tb927.9.14120,5.85,5.62
Tb927.8.3020,5.84,5.63
Tb11.v5.0853,5.83,5.64
Tb927.10.10020,5.83,5.64
Tb927.10.9160,5.8,5.67
Tb927.3.4940,5.41,6.06
Tb927.4.2920,6.19,5.28
Tb927.8.3710,5.99,5.48
Tb927.11.13810,5.78,5.69
Tb927.11.940,5.65,5.82
Tb927.7.1240,6.21,5.27
Tb927.8.6270,6.18,5.3
Tb927.4.4570,6.14,5.34
Tb927.1.3810,6.11,5.37
Tb927.10.1980,6.08,5.4
Tb927.11.2640,5.93,5.55
Tb927.10.15290,5.88,5.6
Tb11.v5.0628,5.88,5.6
Tb927.6.3330,5.86,5.62
Tb927.8.5040,5.86,5.62
Tb11.v5.0520,5.85,5.63
Tb927.8.3310,5.85,5.63
Tb11.v5.0481,5.66,5.82
Tb927.10.15380,5.66,5.82
Tb927.6.5090,5.33,6.15
Tb927.10.3630,5.56,5.93
Tb927.9.4450,5.52,5.97
Tb927.7.7000,6.12,5.37
Tb927.11.13930,5.71,5.78
Tb927.9.3480,5.59,5.9
Tb927.1.1770,5.55,5.94
Tb11.v5.0180,6.18,5.32
Tb927.7.4990,6.18,5.32
Tb927.10.14560,6.11,5.39
Tb927.6.3220,5.87,5.63
Tb11.v5.0720,5.87,5.63
Tb927.10.10350,5.84,5.66
Tb927.10.1720,5.78,5.72
Tb927.8.6220,5.61,5.89
Tb927.10.13660,5.58,5.92
Tb927.7.4620,5.58,5.92
Tb927.3.5240,5.44,6.06
Tb11.v5.0547,6.18,5.33
Tb927.10.11020,6.18,5.33
Tb927.9.3130,5.93,5.58
Tb927.10.10170,5.79,5.72
Tb927.11.3860,5.62,5.89
Tb11.02.5380,6.07,5.44
Tb11.02.5380b,6.07,5.44
Tb927.1.630,6.03,5.48
Tb927.4.2230,6.03,5.48
Tb927.10.1900,5.86,5.65
Tb927.10.14330,5.61,5.9
Tb927.8.6200,6.31,5.21
Tb927.11.14490,6.29,5.23
Tb927.10.8820,6.01,5.51
Tb927.6.630,6,5.52
Tb927.1.1540,5.95,5.57
Tb927.6.3310,5.95,5.57
Tb11.02.5430,5.85,5.67
Tb11.02.5430b,5.85,5.67
Tb927.1.1580,5.32,6.2
Tb927.8.2070,8.01,3.52
Tb927.8.2270,8.01,3.52
Tb927.3.1340,5.81,5.72
Tb927.11.7430,6.36,5.17
Tb927.6.1410,5.41,6.12
Tb927.9.12980,6.32,5.22
Tb927.10.2040,5.97,5.57
Tb927.1.3270,5.91,5.63
Tb927.11.4160,5.71,5.83
Tb927.6.1810,5.7,5.84
Tb927.11.3840,5.66,5.88
Tb927.8.3340,6.47,5.08
Tb927.8.2380,6.28,5.27
Tb927.9.3560,6.24,5.31
Tb927.4.1690,6.19,5.36
Tb927.8.3010,6.1,5.45
Tb11.v5.0723,6.07,5.48
Tb927.8.5090,6.07,5.48
Tb927.10.14190,6.04,5.51
Tb927.5.2900,5.94,5.61
Tb927.4.1940,5.87,5.68
Tb927.9.3120,5.85,5.7
Tb927.10.14310,5.84,5.71
Tb11.v5.1022,5.8,5.75
Tb927.10.3340,5.8,5.75
Tb927.5.3110,5.74,5.81
Tb11.v5.0963,5.69,5.86
Tb927.4.3080,5.69,5.86
Tb927.10.12050,5.59,5.96
Tb927.2.2470,5.52,6.03
Tb927.7.4160,5.47,6.08
Tb927.7.450,6,5.56
Tb927.3.3230,5.93,5.63
Tb927.11.12670,5.89,5.67
Tb927.9.10160,5.85,5.71
Tb927.10.4930,5.81,5.75
Tb927.7.7330,5.8,5.76
Tb927.8.4290,5.8,5.76
Tb927.11.11430,6.08,5.48
Tb927.10.5640,5.99,5.57
Tb927.10.1540,5.98,5.58
Tb927.11.9850,5.94,5.62
Tb927.11.15490,5.82,5.74
Tb927.3.5130,5.82,5.74
Tb927.5.3610,5.78,5.78
Tb927.10.10610,6.88,4.69
Tb927.10.9410,6.38,5.19
Tb927.11.11700,6.15,5.42
Tb927.9.1720,5.92,5.65
Tb927.9.11150,5.86,5.71
Tb927.10.7210,5.71,5.86
Tb927.4.4160,5.7,5.87
Tb927.11.9080,5.64,5.93
Tb927.10.380,5.61,5.96
Tb11.v5.0637,5.61,5.96
Tb927.11.1070,6.31,5.27
Tb927.1.750,6.06,5.52
Tb927.3.840,5.77,5.81
Tb927.5.3710,6.33,5.25
Tb927.11.2490,6.28,5.3
Tb927.8.4390,6.26,5.32
Tb927.7.3870,6.01,5.57
Tb927.10.7620,5.97,5.61
Tb927.3.970,5.93,5.65
Tb11.v5.0366,5.9,5.68
Tb927.11.4970,5.88,5.7
Tb927.8.6070,5.8,5.78
Tb927.10.11750,5.78,5.8
Tb927.9.15010,5.5,6.08
Tb05.5K5.100,5.28,6.3
Tb927.5.4450,5.28,6.3
Tb927.11.850,6.17,5.42
Tb927.4.1510,6.15,5.44
Tb927.6.1720,6.07,5.52
Tb927.2.2990,6.02,5.57
Tb927.3.2210,5.83,5.76
Tb927.10.9920,5.74,5.85
Tb927.11.13310,5.69,5.9
Tb927.7.800,5.56,6.03
Tb927.4.5170,5.25,6.34
Tb927.11.1390,5.97,5.63
Tb927.10.8850,5.64,5.96
Tb927.10.14720,5.51,6.09
Tb927.8.640,5.31,6.29
Tb927.10.1660,5.06,6.54
Tb927.6.1970,6.23,5.37
Tb927.11.3990,5.94,5.66
Tb927.8.8170,5.62,5.98
Tb927.9.7170,5.62,5.98
Tb11.v5.0155,5.53,6.07
Tb927.7.4720,5.53,6.07
Tb927.10.200,8.03,3.58
Tb927.7.5920,6.31,5.3
Tb927.10.6650,6.28,5.33
Tb927.11.12500,6.21,5.4
Tb927.10.9020,6,5.61
Tb927.11.1200,5.98,5.63
Tb927.8.6960,5.83,5.78
Tb927.4.2620,5.75,5.86
Tb927.9.2060,5.68,5.93
Tb927.7.1710,5.38,6.23
Tb927.2.4400,5.32,6.29
Tb927.11.11930,5.21,6.4
Tb927.11.11930,5.21,6.4
Tb927.10.2860,6.1,5.52
Tb927.11.10700,6.39,5.23
Tb927.6.1830,6.22,5.4
Tb927.10.13970,5.84,5.78
Tb927.11.9210,5.83,5.79
Tb11.02.5390,5.63,5.99
Tb11.02.5390b,5.63,5.99
Tb927.6.2440,6.17,5.46
Tb927.6.620,6.16,5.47
Tb927.9.1700,6.16,5.47
Tb927.10.880,6.1,5.53
Tb927.10.820,6.07,5.56
Tb927.5.1170,6.07,5.56
Tb927.3.3060,6.01,5.62
Tb927.6.3930,5.63,6
Tb927.8.4590,5.52,6.11
Tb927.9.7190,5.36,6.27
Tb927.8.2240,5.33,6.3
Tb927.10.2440,7.99,3.64
Tb927.4.3330,6.19,5.44
Tb927.3.5420,6.3,5.34
Tb927.8.5940,6.3,5.34
Tb927.11.1110,6.15,5.49
Tb927.9.10490,6.07,5.57
Tb927.9.10640,5.9,5.74
Tb927.10.10280,5.87,5.77
Tb927.11.15580,5.69,5.95
Tb927.9.2940,6.18,5.47
Tb927.11.4540,5.97,5.68
Tb927.11.10350,5.85,5.8
Tb927.8.6480,5.56,6.09
Tb927.9.13610,6.16,5.49
Tb927.5.2290,6.07,5.58
Tb11.v5.0901,5.96,5.69
Tb927.11.6810,5.96,5.69
Tb927.11.2960,5.92,5.73
Tb927.10.2650,5.86,5.79
Tb927.4.2430,5.69,5.96
Tb927.11.16200,3.43,8.22
Tb927.11.2770,6.84,4.82
Tb927.11.8300,6.25,5.41
Tb927.3.1170,6.1,5.56
Tb927.10.7510,6.03,5.63
Tb927.6.3090,5.98,5.68
Tb927.7.1600,5.92,5.74
Tb927.7.1490,5.91,5.75
Tb927.11.13940,5.88,5.78
Tb11.v5.0474,5.8,5.86
Tb927.3.3290,5.8,5.86
Tb927.9.15290,5.78,5.88
Tb927.11.3130,5.73,5.93
Tb927.11.15820,5.66,6
Tb927.5.3360,5.37,6.29
Tb927.10.3670,6.53,5.14
Tb927.5.3920,6.35,5.32
Tb927.9.1710,6.31,5.36
Tb927.3.2470,6.09,5.58
Tb927.11.15750,6.06,5.61
Tb927.7.4220,6,5.67
Tb927.4.1750,5.96,5.71
Tb927.8.2800,5.93,5.74
Tb11.v5.0434,5.81,5.86
Tb927.10.15390,5.81,5.86
Tb927.2.5970,5.36,6.31
Tb927.10.4080,5.09,6.58
Tb927.3.1710,5.69,5.98
Tb927.7.1330,6.73,4.95
Tb927.7.1830,6.2,5.48
Tb927.7.1870,6.2,5.48
Tb927.11.10420,6.09,5.59
Tb927.6.2880,6.07,5.61
Tb927.10.2700,6.06,5.62
Tb927.9.8370,5.95,5.73
Tb927.5.3700,5.82,5.86
Tb927.8.560,5.55,6.13
Tb927.11.350,5.4,6.28
Tb927.8.730,5.31,6.37
Tb927.11.14910,6.31,5.38
Tb927.4.3660,6.05,5.64
Tb927.11.9510,5.93,5.76
Tb11.v5.0304,5.93,5.76
Tb927.10.15940,5.93,5.76
Tb927.11.3270,5.51,6.18
Tb927.6.4080,5.43,6.26
Tb927.7.320,5.05,6.64
Tb927.11.9870,6.29,5.4
Tb927.10.7780,6.04,5.65
Tb927.6.2560,5.95,5.74
Tb927.7.3060,5.9,5.79
Tb927.11.6420,6.18,5.52
Tb927.10.7350,6.13,5.57
Tb927.4.2140,6.1,5.6
Tb927.6.3160,6.04,5.66
Tb11.v5.0391,5.96,5.74
Tb927.1.1370,5.96,5.74
Tb927.10.12850,5.95,5.75
Tb927.5.1560,5.94,5.76
Tb927.10.7280,5.9,5.8
Tb927.11.1050,5.89,5.81
Tb927.1.1700,5.84,5.86
Tb927.1.1790,5.82,5.88
Tb927.6.4200,5.71,5.99
Tb927.10.13840,6.39,5.32
Tb927.11.14210,6.37,5.34
Tb11.v5.0189,6.17,5.54
Tb927.10.7670,6.17,5.54
Tb927.7.5090,6.17,5.54
Tb927.11.10380,6.06,5.65
Tb927.10.7630,6.05,5.66
Tb927.6.670,6.05,5.66
Tb927.6.3780,6.05,5.66
Tb927.3.1800,5.96,5.75
Tb927.10.370,5.94,5.77
Tb927.5.3550,5.65,6.06
Tb927.6.2940,6.85,4.87
Tb11.v5.0183,6.46,5.26
Tb927.7.5030,6.46,5.26
Tb927.7.930,6.38,5.34
Tb927.11.9940,6.2,5.52
Tb927.7.1200,6.02,5.7
Tb927.3.2980,5.97,5.75
Tb927.10.12720,5.93,5.79
Tb927.2.2950,5.84,5.88
Tb927.8.4940,5.79,5.93
Tb927.11.14380,5.7,6.02
Tb927.6.410,5.3,6.42
Tb927.11.6040,4.51,7.21
Tb927.6.2710,5.86,5.86
Tb927.6.1730,6.39,5.34
Tb927.2.1210,6.31,5.42
Tb05.5K5.120,6.01,5.72
Tb927.5.4470,6.01,5.72
Tb927.8.5370,5.91,5.82
Tb927.11.14890,5.89,5.84
Tb927.9.8780,5.82,5.91
Tb927.3.4600,5.81,5.92
Tb927.7.3610,5.8,5.93
Tb927.9.3080,5.77,5.96
Tb11.v5.0726,5.76,5.97
Tb927.11.460,5.76,5.97
Tb927.9.10500,5.75,5.98
Tb11.v5.1053,5.55,6.18
Tb927.11.8290,5.55,6.18
Tb927.11.14170,5.55,6.18
Tb927.3.4990,5.16,6.57
Tb927.10.2470,6.56,5.18
Tb927.3.760,6.18,5.56
Tb11.v5.0277,6.06,5.68
Tb927.10.6290,6.06,5.68
Tb927.3.2290,5.97,5.77
Tb927.10.13570,5.97,5.77
Tb927.10.14080,5.97,5.77
Tb927.11.2530,5.47,6.27
Tb927.7.2450,6.24,5.5
Tb927.5.2880,6.19,5.55
Tb927.10.13540,6.17,5.57
Tb11.v5.1041,6.04,5.7
Tb927.11.11280,6.04,5.7
Tb927.11.280,6,5.74
Tb927.9.7020,5.87,5.87
Tb927.4.640,5.82,5.92
Tb927.10.10800,5.78,5.96
Tb927.2.4795,5.76,5.98
Tb927.7.580,5.67,6.07
Tb927.11.10570,5.45,6.29
Tb927.5.1580,6.39,5.36
Tb927.8.8020,6.27,5.48
Tb927.9.9720,6.2,5.55
Tb927.1.1960,6.1,5.65
Tb927.10.13550,6.01,5.74
Tb927.7.700,6.01,5.74
Tb927.7.3380,5.95,5.8
Tb927.8.8050,5.75,6
Tb927.11.14165,5.75,6
Tb927.6.3540,5.73,6.02
Tb927.3.4710,5.51,6.24
Tb927.3.4420,6.33,5.43
Tb927.9.14470,6.25,5.51
Tb927.11.11140,6.25,5.51
Tb927.8.1300,6.12,5.64
Tb927.8.1730,6.02,5.74
Tb11.v5.0264,6.01,5.75
Tb927.7.4510,6.01,5.75
Tb927.4.3160,5.96,5.8
Tb927.7.5240,5.67,6.09
Tb927.11.7960,5.9,5.86
Tb927.7.6230,6.65,5.12
Tb927.11.12410,6.31,5.46
Tb927.11.15430,6.23,5.54
Tb927.11.12240,6.22,5.55
Tb927.7.5670,6.09,5.68
Tb927.11.5150,6.07,5.7
Tb11.v5.0433,5.91,5.86
Tb927.11.12720,5.91,5.86
Tb927.4.3150,5.87,5.9
Tb927.2.2270,5.84,5.93
Tb927.7.3050,5.62,6.15
Tb927.10.10400,5.33,6.44
Tb927.6.4550,6.39,5.39
Tb927.3.1430,6.32,5.46
Tb927.1.2730,6.13,5.65
Tb927.9.8210,5.96,5.82
Tb927.4.4150,5.79,5.99
Tb927.8.8180,5.79,5.99
Tb927.11.6000,5.55,6.23
Tb927.11.13320,4.66,7.12
Tb927.10.15310,6.33,5.46
Tb927.9.13520,6.27,5.52
Tb927.4.4340,6.2,5.59
Tb11.v5.1039,6.07,5.72
Tb927.10.2990,6.07,5.72
Tb927.3.1810,6.03,5.76
Tb11.v5.0843,5.94,5.85
Tb927.10.14340,5.94,5.85
Tb927.10.3080,5.89,5.9
Tb927.11.5710,5.78,6.01
Tb927.10.11380,5.76,6.03
Tb927.9.11300,5.61,6.18
Tb927.10.770,5.39,6.4
Tb927.3.4630,6.57,5.23
Tb927.11.15840,6.56,5.24
Tb927.11.15860,6.56,5.24
Tb927.1.5030,6.25,5.55
Tb927.9.1600,6.08,5.72
Tb927.10.14870,5.98,5.82
Tb927.7.6680,5.92,5.88
Tb927.4.2220,5.91,5.89
Tb927.7.1620,5.9,5.9
Tb11.v5.0746,5.86,5.94
Tb927.11.6090,5.86,5.94
Tb927.10.9720,5.82,5.98
Tb927.7.2760,5.56,6.24
Tb11.v5.1014,6.34,5.47
Tb927.10.11650,6.34,5.47
Tb927.10.1730,6.27,5.54
Tb927.8.610,6.27,5.54
Tb927.5.3240,6.01,5.8
Tb927.6.4220,5.89,5.92
Tb927.11.10170,5.72,6.09
Tb927.11.11750,4.47,7.34
Tb927.11.11740,4.47,7.34
Tb927.10.7090,8.05,3.76
Tb927.7.2650,7.87,3.94
Tb927.6.3640,6.74,5.07
Tb927.10.6870,6.36,5.45
Tb927.10.8870,6.16,5.65
Tb927.1.4680,6.03,5.78
Tb927.10.12930,5.98,5.83
Tb11.v5.0798,8.19,3.63
Tb11.v5.0797,8.19,3.63
Tb927.8.5440,8.19,3.63
Tb927.8.5460,8.19,3.63
Tb927.8.5465,8.19,3.63
Tb927.8.5470,8.19,3.63
Tb927.8.2620,6.28,5.54
Tb927.11.7475,6.25,5.57
Tb927.3.1560,6.25,5.57
Tb927.10.12860,6.22,5.6
Tb927.6.1290,6.21,5.61
Tb11.v5.0660,6.16,5.66
Tb927.2.2190,6.16,5.66
Tb927.10.14220,6.11,5.71
Tb927.10.2320,6.05,5.77
Tb927.6.5110,6.01,5.81
Tb927.11.15630,5.98,5.84
Tb927.11.11120,5.95,5.87
Tb927.8.3070,5.74,6.08
Tb927.9.2560,5.69,6.13
Tb927.10.11900,5.45,6.37
Tb927.7.4670,6.38,5.45
Tb11.v5.0152,6.38,5.45
Tb11.v5.0254,6.24,5.59
Tb927.11.7290,6.24,5.59
Tb927.4.2880,6.22,5.61
Tb927.11.810,6.22,5.61
Tb11.v5.0749,6.07,5.76
Tb927.10.740,6.07,5.76
Tb927.5.3730,6.07,5.76
Tb927.9.4290,6.04,5.79
Tb927.5.2790,6.03,5.8
Tb927.10.12540,5.84,5.99
Tb927.10.12810,5.75,6.08
Tb927.9.8550,5.68,6.15
Tb927.5.4120,5.65,6.18
Tb927.1.4420,5.5,6.33
Tb927.10.9990,5.38,6.45
Tb927.3.3970,6.57,5.27
Tb927.9.2590,6.39,5.45
Tb927.10.1450,6.34,5.5
Tb927.7.7050,6.17,5.67
Tb927.10.3310,6.11,5.73
Tb927.6.1430,6.07,5.77
Tb927.6.3690,5.98,5.86
Tb927.3.4030,5.9,5.94
Tb927.11.14050,5.86,5.98
Tb927.6.1590,5.74,6.1
Tb927.3.5610,5.71,6.13
Tb927.10.13520,6.47,5.38
Tb927.10.13740,6.29,5.56
Tb927.9.7710,6.27,5.58
Tb927.1.1170,6.18,5.67
Tb927.11.13960,6.08,5.77
Tb927.5.1670,6.04,5.81
Tb927.3.4380,5.88,5.97
Tb11.02.5410,5.71,6.14
Tb11.02.5410b,5.71,6.14
Tb927.10.8000,6.23,5.62
Tb11.v5.0195,6.19,5.66
Tb927.10.6010,6.19,5.66
Tb927.8.2440,5.86,5.99
Tb11.v5.0665,6.3,5.56
Tb927.9.12990,6.3,5.56
Tb927.10.11610,6.28,5.58
Tb11.v5.0489,6.18,5.68
Tb927.11.8100,6.12,5.74
Tb927.11.10340,6.02,5.84
Tb927.10.2570,6.01,5.85
Tb11.v5.0498,6.01,5.85
Tb927.3.1020,5.64,6.22
Tb927.11.11720,6.31,5.56
Tb927.4.1050,6.06,5.81
Tb927.11.2030,6.02,5.85
Tb927.8.2600,6.02,5.85
Tb927.11.6340,5.81,6.06
Tb927.4.3560,6.4,5.47
Tb927.1.1420,6.25,5.62
Tb927.11.13450,6.16,5.71
Tb927.11.13460,6.09,5.78
Tb927.7.6470,6,5.87
Tb927.3.2200,5.95,5.92
Tb11.v5.0245,5.9,5.97
Tb927.10.5310,5.9,5.97
Tb927.9.7070,5.84,6.03
Tb927.7.660,5.82,6.05
Tb927.8.7640,5.48,6.39
Tb927.11.16380,6.53,5.35
Tb927.11.330,6.25,5.63
Tb927.11.12380,6.22,5.66
Tb927.10.10340,6.17,5.71
Tb927.9.7250,6.12,5.76
Tb927.8.7950,6.07,5.81
Tb927.10.12130,5.97,5.91
Tb927.10.7730,5.96,5.92
Tb927.9.7180,6.23,5.65
Tb927.11.16670,6.27,5.62
